#y_P	y_As	y_Sb	x_Al	x_Ga	x_In	a
0.7	0.3	-1.11022302463e-16	0.3	0.1	0.6	5.760613
0.7	0.3	-1.11022302463e-16	0.3	0.2	0.5	5.719193
0.7	0.3	-1.11022302463e-16	0.3	0.3	0.4	5.677773
0.7	0.3	-1.11022302463e-16	0.3	0.4	0.3	5.636353
0.7	0.3	-1.11022302463e-16	0.3	0.5	0.2	5.594933
0.7	0.3	-1.11022302463e-16	0.3	0.6	0.1	5.553513
0.7	0.3	-1.11022302463e-16	0.3	0.7	-1.11022302463e-16	5.512093
0.7	0.3	-1.11022302463e-16	0.4	0.0	0.6	5.760864
0.7	0.3	-1.11022302463e-16	0.4	0.1	0.5	5.719444
0.7	0.3	-1.11022302463e-16	0.4	0.2	0.4	5.678024
0.7	0.3	-1.11022302463e-16	0.4	0.3	0.3	5.636604
0.7	0.3	-1.11022302463e-16	0.4	0.4	0.2	5.595184
0.7	0.3	-1.11022302463e-16	0.4	0.5	0.1	5.553764
0.7	0.3	-1.11022302463e-16	0.4	0.6	-1.11022302463e-16	5.512344
0.7	0.3	-1.11022302463e-16	0.5	0.0	0.5	5.719695
0.7	0.3	-1.11022302463e-16	0.5	0.1	0.4	5.678275
0.7	0.3	-1.11022302463e-16	0.5	0.2	0.3	5.636855
0.7	0.3	-1.11022302463e-16	0.5	0.3	0.2	5.595435
0.7	0.3	-1.11022302463e-16	0.5	0.4	0.1	5.554015
0.7	0.3	-1.11022302463e-16	0.5	0.5	0.0	5.512595
0.7	0.3	-1.11022302463e-16	0.6	0.0	0.4	5.678526
0.7	0.3	-1.11022302463e-16	0.6	0.1	0.3	5.637106
0.7	0.3	-1.11022302463e-16	0.6	0.2	0.2	5.595686
0.7	0.3	-1.11022302463e-16	0.6	0.3	0.1	5.554266
0.7	0.3	-1.11022302463e-16	0.6	0.4	-1.11022302463e-16	5.512846
0.7	0.3	-1.11022302463e-16	0.7	0.0	0.3	5.637357
0.7	0.3	-1.11022302463e-16	0.7	0.1	0.2	5.595937
0.7	0.3	-1.11022302463e-16	0.7	0.2	0.1	5.554517
0.7	0.3	-1.11022302463e-16	0.7	0.3	-1.11022302463e-16	5.513097
0.7	0.3	-1.11022302463e-16	0.8	0.0	0.2	5.596188
0.7	0.3	-1.11022302463e-16	0.8	0.1	0.1	5.554768
0.7	0.3	-1.11022302463e-16	0.8	0.2	-5.55111512313e-17	5.513348
0.7	0.3	-1.11022302463e-16	0.9	0.0	0.1	5.555019
0.7	0.3	-1.11022302463e-16	0.9	0.1	-2.77555756156e-17	5.513599
0.7	0.3	-1.11022302463e-16	1.0	0.0	0.0	5.51385
0.8	0.0	0.2	0.0	0.0	1.0	5.99076
0.8	0.0	0.2	0.0	0.1	0.9	5.949624
0.8	0.0	0.2	0.0	0.2	0.8	5.908488
0.8	0.0	0.2	0.0	0.3	0.7	5.867352
0.8	0.0	0.2	0.0	0.4	0.6	5.826216
0.8	0.0	0.2	0.0	0.5	0.5	5.78508
0.8	0.0	0.2	0.0	0.6	0.4	5.743944
0.8	0.0	0.2	0.0	0.7	0.3	5.702808
0.8	0.0	0.2	0.0	0.8	0.2	5.661672
0.8	0.0	0.2	0.0	0.9	0.1	5.620536
0.8	0.0	0.2	0.0	1.0	0.0	5.5794
0.8	0.0	0.2	0.1	0.0	0.9	5.950474
0.8	0.0	0.2	0.1	0.1	0.8	5.909338
0.8	0.0	0.2	0.1	0.2	0.7	5.868202
0.8	0.0	0.2	0.1	0.3	0.6	5.827066
0.8	0.0	0.2	0.1	0.4	0.5	5.78593
0.8	0.0	0.2	0.1	0.5	0.4	5.744794
0.8	0.0	0.2	0.1	0.6	0.3	5.703658
0.8	0.0	0.2	0.1	0.7	0.2	5.662522
0.8	0.0	0.2	0.1	0.8	0.1	5.621386
0.8	0.0	0.2	0.1	0.9	0.0	5.58025
0.8	0.0	0.2	0.2	0.0	0.8	5.910188
0.8	0.0	0.2	0.2	0.1	0.7	5.869052
0.8	0.0	0.2	0.2	0.2	0.6	5.827916
0.8	0.0	0.2	0.2	0.3	0.5	5.78678
0.8	0.0	0.2	0.2	0.4	0.4	5.745644
0.8	0.0	0.2	0.2	0.5	0.3	5.704508
0.8	0.0	0.2	0.2	0.6	0.2	5.663372
0.8	0.0	0.2	0.2	0.7	0.1	5.622236
0.8	0.0	0.2	0.2	0.8	0.0	5.5811
0.8	0.0	0.2	0.3	0.0	0.7	5.869902
0.8	0.0	0.2	0.3	0.1	0.6	5.828766
0.8	0.0	0.2	0.3	0.2	0.5	5.78763
0.8	0.0	0.2	0.3	0.3	0.4	5.746494
0.8	0.0	0.2	0.3	0.4	0.3	5.705358
0.8	0.0	0.2	0.3	0.5	0.2	5.664222
0.8	0.0	0.2	0.3	0.6	0.1	5.623086
0.8	0.0	0.2	0.3	0.7	-1.11022302463e-16	5.58195
0.8	0.0	0.2	0.4	0.0	0.6	5.829616
0.8	0.0	0.2	0.4	0.1	0.5	5.78848
0.8	0.0	0.2	0.4	0.2	0.4	5.747344
0.8	0.0	0.2	0.4	0.3	0.3	5.706208
0.8	0.0	0.2	0.4	0.4	0.2	5.665072
0.8	0.0	0.2	0.4	0.5	0.1	5.623936
0.8	0.0	0.2	0.4	0.6	-1.11022302463e-16	5.5828
0.8	0.0	0.2	0.5	0.0	0.5	5.78933
0.8	0.0	0.2	0.5	0.1	0.4	5.748194
0.8	0.0	0.2	0.5	0.2	0.3	5.707058
0.8	0.0	0.2	0.5	0.3	0.2	5.665922
0.8	0.0	0.2	0.5	0.4	0.1	5.624786
0.8	0.0	0.2	0.5	0.5	0.0	5.58365
0.8	0.0	0.2	0.6	0.0	0.4	5.749044
0.8	0.0	0.2	0.6	0.1	0.3	5.707908
0.8	0.0	0.2	0.6	0.2	0.2	5.666772
0.8	0.0	0.2	0.6	0.3	0.1	5.625636
0.8	0.0	0.2	0.6	0.4	-1.11022302463e-16	5.5845
0.8	0.0	0.2	0.7	0.0	0.3	5.708758
0.8	0.0	0.2	0.7	0.1	0.2	5.667622
0.8	0.0	0.2	0.7	0.2	0.1	5.626486
0.8	0.0	0.2	0.7	0.3	-1.11022302463e-16	5.58535
0.8	0.0	0.2	0.8	0.0	0.2	5.668472
0.8	0.0	0.2	0.8	0.1	0.1	5.627336
0.8	0.0	0.2	0.8	0.2	-5.55111512313e-17	5.5862
0.8	0.0	0.2	0.9	0.0	0.1	5.628186
0.8	0.0	0.2	0.9	0.1	-2.77555756156e-17	5.58705
0.8	0.0	0.2	1.0	0.0	0.0	5.5879
0.8	0.1	0.1	0.0	0.0	1.0	5.94866
0.8	0.1	0.1	0.0	0.1	0.9	5.907317
0.8	0.1	0.1	0.0	0.2	0.8	5.865974
0.8	0.1	0.1	0.0	0.3	0.7	5.824631
0.8	0.1	0.1	0.0	0.4	0.6	5.783288
0.8	0.1	0.1	0.0	0.5	0.5	5.741945
0.8	0.1	0.1	0.0	0.6	0.4	5.700602
0.8	0.1	0.1	0.0	0.7	0.3	5.659259
0.8	0.1	0.1	0.0	0.8	0.2	5.617916
0.8	0.1	0.1	0.0	0.9	0.1	5.576573
0.8	0.1	0.1	0.0	1.0	0.0	5.53523
0.8	0.1	0.1	0.1	0.0	0.9	5.907834
0.8	0.1	0.1	0.1	0.1	0.8	5.866491
0.8	0.1	0.1	0.1	0.2	0.7	5.825148
0.8	0.1	0.1	0.1	0.3	0.6	5.783805
0.8	0.1	0.1	0.1	0.4	0.5	5.742462
0.8	0.1	0.1	0.1	0.5	0.4	5.701119
0.8	0.1	0.1	0.1	0.6	0.3	5.659776
0.8	0.1	0.1	0.1	0.7	0.2	5.618433
0.8	0.1	0.1	0.1	0.8	0.1	5.57709
0.8	0.1	0.1	0.1	0.9	0.0	5.535747
0.8	0.1	0.1	0.2	0.0	0.8	5.867008
0.8	0.1	0.1	0.2	0.1	0.7	5.825665
0.8	0.1	0.1	0.2	0.2	0.6	5.784322
0.8	0.1	0.1	0.2	0.3	0.5	5.742979
0.8	0.1	0.1	0.2	0.4	0.4	5.701636
0.8	0.1	0.1	0.2	0.5	0.3	5.660293
0.8	0.1	0.1	0.2	0.6	0.2	5.61895
0.8	0.1	0.1	0.2	0.7	0.1	5.577607
0.8	0.1	0.1	0.2	0.8	0.0	5.536264
0.8	0.1	0.1	0.3	0.0	0.7	5.826182
0.8	0.1	0.1	0.3	0.1	0.6	5.784839
0.8	0.1	0.1	0.3	0.2	0.5	5.743496
0.8	0.1	0.1	0.3	0.3	0.4	5.702153
0.8	0.1	0.1	0.3	0.4	0.3	5.66081
0.8	0.1	0.1	0.3	0.5	0.2	5.619467
0.8	0.1	0.1	0.3	0.6	0.1	5.578124
0.8	0.1	0.1	0.3	0.7	-1.11022302463e-16	5.536781
0.8	0.1	0.1	0.4	0.0	0.6	5.785356
0.8	0.1	0.1	0.4	0.1	0.5	5.744013
0.8	0.1	0.1	0.4	0.2	0.4	5.70267
0.8	0.1	0.1	0.4	0.3	0.3	5.661327
0.8	0.1	0.1	0.4	0.4	0.2	5.619984
0.8	0.1	0.1	0.4	0.5	0.1	5.578641
0.8	0.1	0.1	0.4	0.6	-1.11022302463e-16	5.537298
0.8	0.1	0.1	0.5	0.0	0.5	5.74453
0.8	0.1	0.1	0.5	0.1	0.4	5.703187
0.8	0.1	0.1	0.5	0.2	0.3	5.661844
0.8	0.1	0.1	0.5	0.3	0.2	5.620501
0.8	0.1	0.1	0.5	0.4	0.1	5.579158
0.8	0.1	0.1	0.5	0.5	0.0	5.537815
0.8	0.1	0.1	0.6	0.0	0.4	5.703704
0.8	0.1	0.1	0.6	0.1	0.3	5.662361
0.8	0.1	0.1	0.6	0.2	0.2	5.621018
0.8	0.1	0.1	0.6	0.3	0.1	5.579675
0.8	0.1	0.1	0.6	0.4	-1.11022302463e-16	5.538332
0.8	0.1	0.1	0.7	0.0	0.3	5.662878
0.8	0.1	0.1	0.7	0.1	0.2	5.621535
0.8	0.1	0.1	0.7	0.2	0.1	5.580192
0.8	0.1	0.1	0.7	0.3	-1.11022302463e-16	5.538849
0.8	0.1	0.1	0.8	0.0	0.2	5.622052
0.8	0.1	0.1	0.8	0.1	0.1	5.580709
0.8	0.1	0.1	0.8	0.2	-5.55111512313e-17	5.539366
0.8	0.1	0.1	0.9	0.0	0.1	5.581226
0.8	0.1	0.1	0.9	0.1	-2.77555756156e-17	5.539883
0.8	0.1	0.1	1.0	0.0	0.0	5.5404
0.8	0.2	-5.55111512313e-17	0.0	0.0	1.0	5.90656
0.8	0.2	-5.55111512313e-17	0.0	0.1	0.9	5.86501
0.8	0.2	-5.55111512313e-17	0.0	0.2	0.8	5.82346
0.8	0.2	-5.55111512313e-17	0.0	0.3	0.7	5.78191
0.8	0.2	-5.55111512313e-17	0.0	0.4	0.6	5.74036
0.8	0.2	-5.55111512313e-17	0.0	0.5	0.5	5.69881
0.8	0.2	-5.55111512313e-17	0.0	0.6	0.4	5.65726
0.8	0.2	-5.55111512313e-17	0.0	0.7	0.3	5.61571
0.8	0.2	-5.55111512313e-17	0.0	0.8	0.2	5.57416
0.8	0.2	-5.55111512313e-17	0.0	0.9	0.1	5.53261
0.8	0.2	-5.55111512313e-17	0.0	1.0	0.0	5.49106
0.8	0.2	-5.55111512313e-17	0.1	0.0	0.9	5.865194
0.8	0.2	-5.55111512313e-17	0.1	0.1	0.8	5.823644
0.8	0.2	-5.55111512313e-17	0.1	0.2	0.7	5.782094
0.8	0.2	-5.55111512313e-17	0.1	0.3	0.6	5.740544
0.8	0.2	-5.55111512313e-17	0.1	0.4	0.5	5.698994
0.8	0.2	-5.55111512313e-17	0.1	0.5	0.4	5.657444
0.8	0.2	-5.55111512313e-17	0.1	0.6	0.3	5.615894
0.8	0.2	-5.55111512313e-17	0.1	0.7	0.2	5.574344
0.8	0.2	-5.55111512313e-17	0.1	0.8	0.1	5.532794
0.8	0.2	-5.55111512313e-17	0.1	0.9	0.0	5.491244
0.8	0.2	-5.55111512313e-17	0.2	0.0	0.8	5.823828
0.8	0.2	-5.55111512313e-17	0.2	0.1	0.7	5.782278
0.8	0.2	-5.55111512313e-17	0.2	0.2	0.6	5.740728
0.8	0.2	-5.55111512313e-17	0.2	0.3	0.5	5.699178
0.8	0.2	-5.55111512313e-17	0.2	0.4	0.4	5.657628
0.8	0.2	-5.55111512313e-17	0.2	0.5	0.3	5.616078
0.8	0.2	-5.55111512313e-17	0.2	0.6	0.2	5.574528
0.8	0.2	-5.55111512313e-17	0.2	0.7	0.1	5.532978
0.8	0.2	-5.55111512313e-17	0.2	0.8	0.0	5.491428
0.8	0.2	-5.55111512313e-17	0.3	0.0	0.7	5.782462
0.8	0.2	-5.55111512313e-17	0.3	0.1	0.6	5.740912
0.8	0.2	-5.55111512313e-17	0.3	0.2	0.5	5.699362
0.8	0.2	-5.55111512313e-17	0.3	0.3	0.4	5.657812
0.8	0.2	-5.55111512313e-17	0.3	0.4	0.3	5.616262
0.8	0.2	-5.55111512313e-17	0.3	0.5	0.2	5.574712
0.8	0.2	-5.55111512313e-17	0.3	0.6	0.1	5.533162
0.8	0.2	-5.55111512313e-17	0.3	0.7	-1.11022302463e-16	5.491612
0.8	0.2	-5.55111512313e-17	0.4	0.0	0.6	5.741096
0.8	0.2	-5.55111512313e-17	0.4	0.1	0.5	5.699546
0.8	0.2	-5.55111512313e-17	0.4	0.2	0.4	5.657996
0.8	0.2	-5.55111512313e-17	0.4	0.3	0.3	5.616446
0.8	0.2	-5.55111512313e-17	0.4	0.4	0.2	5.574896
0.8	0.2	-5.55111512313e-17	0.4	0.5	0.1	5.533346
0.8	0.2	-5.55111512313e-17	0.4	0.6	-1.11022302463e-16	5.491796
0.8	0.2	-5.55111512313e-17	0.5	0.0	0.5	5.69973
0.8	0.2	-5.55111512313e-17	0.5	0.1	0.4	5.65818
0.8	0.2	-5.55111512313e-17	0.5	0.2	0.3	5.61663
0.8	0.2	-5.55111512313e-17	0.5	0.3	0.2	5.57508
0.8	0.2	-5.55111512313e-17	0.5	0.4	0.1	5.53353
0.8	0.2	-5.55111512313e-17	0.5	0.5	0.0	5.49198
0.8	0.2	-5.55111512313e-17	0.6	0.0	0.4	5.658364
0.8	0.2	-5.55111512313e-17	0.6	0.1	0.3	5.616814
0.8	0.2	-5.55111512313e-17	0.6	0.2	0.2	5.575264
0.8	0.2	-5.55111512313e-17	0.6	0.3	0.1	5.533714
0.8	0.2	-5.55111512313e-17	0.6	0.4	-1.11022302463e-16	5.492164
0.8	0.2	-5.55111512313e-17	0.7	0.0	0.3	5.616998
0.8	0.2	-5.55111512313e-17	0.7	0.1	0.2	5.575448
0.8	0.2	-5.55111512313e-17	0.7	0.2	0.1	5.533898
0.8	0.2	-5.55111512313e-17	0.7	0.3	-1.11022302463e-16	5.492348
0.8	0.2	-5.55111512313e-17	0.8	0.0	0.2	5.575632
0.8	0.2	-5.55111512313e-17	0.8	0.1	0.1	5.534082
0.8	0.2	-5.55111512313e-17	0.8	0.2	-5.55111512313e-17	5.492532
0.8	0.2	-5.55111512313e-17	0.9	0.0	0.1	5.534266
0.8	0.2	-5.55111512313e-17	0.9	0.1	-2.77555756156e-17	5.492716
0.8	0.2	-5.55111512313e-17	1.0	0.0	0.0	5.4929
0.9	0.0	0.1	0.0	0.0	1.0	5.92968
0.9	0.0	0.1	0.0	0.1	0.9	5.888207
0.9	0.0	0.1	0.0	0.2	0.8	5.846734
0.9	0.0	0.1	0.0	0.3	0.7	5.805261
0.9	0.0	0.1	0.0	0.4	0.6	5.763788
0.9	0.0	0.1	0.0	0.5	0.5	5.722315
0.9	0.0	0.1	0.0	0.6	0.4	5.680842
0.9	0.0	0.1	0.0	0.7	0.3	5.639369
0.9	0.0	0.1	0.0	0.8	0.2	5.597896
0.9	0.0	0.1	0.0	0.9	0.1	5.556423
0.9	0.0	0.1	0.0	1.0	0.0	5.51495
0.9	0.0	0.1	0.1	0.0	0.9	5.888657
0.9	0.0	0.1	0.1	0.1	0.8	5.847184
0.9	0.0	0.1	0.1	0.2	0.7	5.805711
0.9	0.0	0.1	0.1	0.3	0.6	5.764238
0.9	0.0	0.1	0.1	0.4	0.5	5.722765
0.9	0.0	0.1	0.1	0.5	0.4	5.681292
0.9	0.0	0.1	0.1	0.6	0.3	5.639819
0.9	0.0	0.1	0.1	0.7	0.2	5.598346
0.9	0.0	0.1	0.1	0.8	0.1	5.556873
0.9	0.0	0.1	0.1	0.9	0.0	5.5154
0.9	0.0	0.1	0.2	0.0	0.8	5.847634
0.9	0.0	0.1	0.2	0.1	0.7	5.806161
0.9	0.0	0.1	0.2	0.2	0.6	5.764688
0.9	0.0	0.1	0.2	0.3	0.5	5.723215
0.9	0.0	0.1	0.2	0.4	0.4	5.681742
0.9	0.0	0.1	0.2	0.5	0.3	5.640269
0.9	0.0	0.1	0.2	0.6	0.2	5.598796
0.9	0.0	0.1	0.2	0.7	0.1	5.557323
0.9	0.0	0.1	0.2	0.8	0.0	5.51585
0.9	0.0	0.1	0.3	0.0	0.7	5.806611
0.9	0.0	0.1	0.3	0.1	0.6	5.765138
0.9	0.0	0.1	0.3	0.2	0.5	5.723665
0.9	0.0	0.1	0.3	0.3	0.4	5.682192
0.9	0.0	0.1	0.3	0.4	0.3	5.640719
0.9	0.0	0.1	0.3	0.5	0.2	5.599246
0.9	0.0	0.1	0.3	0.6	0.1	5.557773
0.9	0.0	0.1	0.3	0.7	-1.11022302463e-16	5.5163
0.9	0.0	0.1	0.4	0.0	0.6	5.765588
0.9	0.0	0.1	0.4	0.1	0.5	5.724115
0.9	0.0	0.1	0.4	0.2	0.4	5.682642
0.9	0.0	0.1	0.4	0.3	0.3	5.641169
0.9	0.0	0.1	0.4	0.4	0.2	5.599696
0.9	0.0	0.1	0.4	0.5	0.1	5.558223
0.9	0.0	0.1	0.4	0.6	-1.11022302463e-16	5.51675
0.9	0.0	0.1	0.5	0.0	0.5	5.724565
0.9	0.0	0.1	0.5	0.1	0.4	5.683092
0.9	0.0	0.1	0.5	0.2	0.3	5.641619
0.9	0.0	0.1	0.5	0.3	0.2	5.600146
0.9	0.0	0.1	0.5	0.4	0.1	5.558673
0.9	0.0	0.1	0.5	0.5	0.0	5.5172
0.9	0.0	0.1	0.6	0.0	0.4	5.683542
0.9	0.0	0.1	0.6	0.1	0.3	5.642069
0.9	0.0	0.1	0.6	0.2	0.2	5.600596
0.9	0.0	0.1	0.6	0.3	0.1	5.559123
0.9	0.0	0.1	0.6	0.4	-1.11022302463e-16	5.51765
0.9	0.0	0.1	0.7	0.0	0.3	5.642519
0.9	0.0	0.1	0.7	0.1	0.2	5.601046
0.9	0.0	0.1	0.7	0.2	0.1	5.559573
0.9	0.0	0.1	0.7	0.3	-1.11022302463e-16	5.5181
0.9	0.0	0.1	0.8	0.0	0.2	5.601496
0.9	0.0	0.1	0.8	0.1	0.1	5.560023
0.9	0.0	0.1	0.8	0.2	-5.55111512313e-17	5.51855
0.9	0.0	0.1	0.9	0.0	0.1	5.560473
0.9	0.0	0.1	0.9	0.1	-2.77555756156e-17	5.519
0.9	0.0	0.1	1.0	0.0	0.0	5.51945
0.9	0.1	-2.77555756156e-17	0.0	0.0	1.0	5.88758
0.9	0.1	-2.77555756156e-17	0.0	0.1	0.9	5.8459
0.9	0.1	-2.77555756156e-17	0.0	0.2	0.8	5.80422
0.9	0.1	-2.77555756156e-17	0.0	0.3	0.7	5.76254
0.9	0.1	-2.77555756156e-17	0.0	0.4	0.6	5.72086
0.9	0.1	-2.77555756156e-17	0.0	0.5	0.5	5.67918
0.9	0.1	-2.77555756156e-17	0.0	0.6	0.4	5.6375
0.9	0.1	-2.77555756156e-17	0.0	0.7	0.3	5.59582
0.9	0.1	-2.77555756156e-17	0.0	0.8	0.2	5.55414
0.9	0.1	-2.77555756156e-17	0.0	0.9	0.1	5.51246
0.9	0.1	-2.77555756156e-17	0.0	1.0	0.0	5.47078
0.9	0.1	-2.77555756156e-17	0.1	0.0	0.9	5.846017
0.9	0.1	-2.77555756156e-17	0.1	0.1	0.8	5.804337
0.9	0.1	-2.77555756156e-17	0.1	0.2	0.7	5.762657
0.9	0.1	-2.77555756156e-17	0.1	0.3	0.6	5.720977
0.9	0.1	-2.77555756156e-17	0.1	0.4	0.5	5.679297
0.9	0.1	-2.77555756156e-17	0.1	0.5	0.4	5.637617
0.9	0.1	-2.77555756156e-17	0.1	0.6	0.3	5.595937
0.9	0.1	-2.77555756156e-17	0.1	0.7	0.2	5.554257
0.9	0.1	-2.77555756156e-17	0.1	0.8	0.1	5.512577
0.9	0.1	-2.77555756156e-17	0.1	0.9	0.0	5.470897
0.9	0.1	-2.77555756156e-17	0.2	0.0	0.8	5.804454
0.9	0.1	-2.77555756156e-17	0.2	0.1	0.7	5.762774
0.9	0.1	-2.77555756156e-17	0.2	0.2	0.6	5.721094
0.9	0.1	-2.77555756156e-17	0.2	0.3	0.5	5.679414
0.9	0.1	-2.77555756156e-17	0.2	0.4	0.4	5.637734
0.9	0.1	-2.77555756156e-17	0.2	0.5	0.3	5.596054
0.9	0.1	-2.77555756156e-17	0.2	0.6	0.2	5.554374
0.9	0.1	-2.77555756156e-17	0.2	0.7	0.1	5.512694
0.9	0.1	-2.77555756156e-17	0.2	0.8	0.0	5.471014
0.9	0.1	-2.77555756156e-17	0.3	0.0	0.7	5.762891
0.9	0.1	-2.77555756156e-17	0.3	0.1	0.6	5.721211
0.9	0.1	-2.77555756156e-17	0.3	0.2	0.5	5.679531
0.9	0.1	-2.77555756156e-17	0.3	0.3	0.4	5.637851
0.9	0.1	-2.77555756156e-17	0.3	0.4	0.3	5.596171
0.9	0.1	-2.77555756156e-17	0.3	0.5	0.2	5.554491
0.9	0.1	-2.77555756156e-17	0.3	0.6	0.1	5.512811
0.9	0.1	-2.77555756156e-17	0.3	0.7	-1.11022302463e-16	5.471131
0.9	0.1	-2.77555756156e-17	0.4	0.0	0.6	5.721328
0.9	0.1	-2.77555756156e-17	0.4	0.1	0.5	5.679648
0.9	0.1	-2.77555756156e-17	0.4	0.2	0.4	5.637968
0.9	0.1	-2.77555756156e-17	0.4	0.3	0.3	5.596288
0.9	0.1	-2.77555756156e-17	0.4	0.4	0.2	5.554608
0.9	0.1	-2.77555756156e-17	0.4	0.5	0.1	5.512928
0.9	0.1	-2.77555756156e-17	0.4	0.6	-1.11022302463e-16	5.471248
0.9	0.1	-2.77555756156e-17	0.5	0.0	0.5	5.679765
0.9	0.1	-2.77555756156e-17	0.5	0.1	0.4	5.638085
0.9	0.1	-2.77555756156e-17	0.5	0.2	0.3	5.596405
0.9	0.1	-2.77555756156e-17	0.5	0.3	0.2	5.554725
0.9	0.1	-2.77555756156e-17	0.5	0.4	0.1	5.513045
0.9	0.1	-2.77555756156e-17	0.5	0.5	0.0	5.471365
0.9	0.1	-2.77555756156e-17	0.6	0.0	0.4	5.638202
0.9	0.1	-2.77555756156e-17	0.6	0.1	0.3	5.596522
0.9	0.1	-2.77555756156e-17	0.6	0.2	0.2	5.554842
0.9	0.1	-2.77555756156e-17	0.6	0.3	0.1	5.513162
0.9	0.1	-2.77555756156e-17	0.6	0.4	-1.11022302463e-16	5.471482
0.9	0.1	-2.77555756156e-17	0.7	0.0	0.3	5.596639
0.9	0.1	-2.77555756156e-17	0.7	0.1	0.2	5.554959
0.9	0.1	-2.77555756156e-17	0.7	0.2	0.1	5.513279
0.9	0.1	-2.77555756156e-17	0.7	0.3	-1.11022302463e-16	5.471599
0.9	0.1	-2.77555756156e-17	0.8	0.0	0.2	5.555076
0.9	0.1	-2.77555756156e-17	0.8	0.1	0.1	5.513396
0.9	0.1	-2.77555756156e-17	0.8	0.2	-5.55111512313e-17	5.471716
0.9	0.1	-2.77555756156e-17	0.9	0.0	0.1	5.513513
0.9	0.1	-2.77555756156e-17	0.9	0.1	-2.77555756156e-17	5.471833
0.9	0.1	-2.77555756156e-17	1.0	0.0	0.0	5.47195
1.0	0.0	0.0	0.0	0.0	1.0	5.8686
1.0	0.0	0.0	0.0	0.1	0.9	5.82679
1.0	0.0	0.0	0.0	0.2	0.8	5.78498
1.0	0.0	0.0	0.0	0.3	0.7	5.74317
1.0	0.0	0.0	0.0	0.4	0.6	5.70136
1.0	0.0	0.0	0.0	0.5	0.5	5.65955
1.0	0.0	0.0	0.0	0.6	0.4	5.61774
1.0	0.0	0.0	0.0	0.7	0.3	5.57593
1.0	0.0	0.0	0.0	0.8	0.2	5.53412
1.0	0.0	0.0	0.0	0.9	0.1	5.49231
1.0	0.0	0.0	0.0	1.0	0.0	5.4505
1.0	0.0	0.0	0.1	0.0	0.9	5.82684
1.0	0.0	0.0	0.1	0.1	0.8	5.78503
1.0	0.0	0.0	0.1	0.2	0.7	5.74322
1.0	0.0	0.0	0.1	0.3	0.6	5.70141
1.0	0.0	0.0	0.1	0.4	0.5	5.6596
1.0	0.0	0.0	0.1	0.5	0.4	5.61779
1.0	0.0	0.0	0.1	0.6	0.3	5.57598
1.0	0.0	0.0	0.1	0.7	0.2	5.53417
1.0	0.0	0.0	0.1	0.8	0.1	5.49236
1.0	0.0	0.0	0.1	0.9	0.0	5.45055
1.0	0.0	0.0	0.2	0.0	0.8	5.78508
1.0	0.0	0.0	0.2	0.1	0.7	5.74327
1.0	0.0	0.0	0.2	0.2	0.6	5.70146
1.0	0.0	0.0	0.2	0.3	0.5	5.65965
1.0	0.0	0.0	0.2	0.4	0.4	5.61784
1.0	0.0	0.0	0.2	0.5	0.3	5.57603
1.0	0.0	0.0	0.2	0.6	0.2	5.53422
1.0	0.0	0.0	0.2	0.7	0.1	5.49241
1.0	0.0	0.0	0.2	0.8	0.0	5.4506
1.0	0.0	0.0	0.3	0.0	0.7	5.74332
1.0	0.0	0.0	0.3	0.1	0.6	5.70151
1.0	0.0	0.0	0.3	0.2	0.5	5.6597
1.0	0.0	0.0	0.3	0.3	0.4	5.61789
1.0	0.0	0.0	0.3	0.4	0.3	5.57608
1.0	0.0	0.0	0.3	0.5	0.2	5.53427
1.0	0.0	0.0	0.3	0.6	0.1	5.49246
1.0	0.0	0.0	0.3	0.7	-1.11022302463e-16	5.45065
1.0	0.0	0.0	0.4	0.0	0.6	5.70156
1.0	0.0	0.0	0.4	0.1	0.5	5.65975
1.0	0.0	0.0	0.4	0.2	0.4	5.61794
1.0	0.0	0.0	0.4	0.3	0.3	5.57613
1.0	0.0	0.0	0.4	0.4	0.2	5.53432
1.0	0.0	0.0	0.4	0.5	0.1	5.49251
1.0	0.0	0.0	0.4	0.6	-1.11022302463e-16	5.4507
1.0	0.0	0.0	0.5	0.0	0.5	5.6598
1.0	0.0	0.0	0.5	0.1	0.4	5.61799
1.0	0.0	0.0	0.5	0.2	0.3	5.57618
1.0	0.0	0.0	0.5	0.3	0.2	5.53437
1.0	0.0	0.0	0.5	0.4	0.1	5.49256
1.0	0.0	0.0	0.5	0.5	0.0	5.45075
1.0	0.0	0.0	0.6	0.0	0.4	5.61804
1.0	0.0	0.0	0.6	0.1	0.3	5.57623
1.0	0.0	0.0	0.6	0.2	0.2	5.53442
1.0	0.0	0.0	0.6	0.3	0.1	5.49261
1.0	0.0	0.0	0.6	0.4	-1.11022302463e-16	5.4508
1.0	0.0	0.0	0.7	0.0	0.3	5.57628
1.0	0.0	0.0	0.7	0.1	0.2	5.53447
1.0	0.0	0.0	0.7	0.2	0.1	5.49266
1.0	0.0	0.0	0.7	0.3	-1.11022302463e-16	5.45085
1.0	0.0	0.0	0.8	0.0	0.2	5.53452
1.0	0.0	0.0	0.8	0.1	0.1	5.49271
1.0	0.0	0.0	0.8	0.2	-5.55111512313e-17	5.4509
1.0	0.0	0.0	0.9	0.0	0.1	5.49276
1.0	0.0	0.0	0.9	0.1	-2.77555756156e-17	5.45095
1.0	0.0	0.0	1.0	0.0	0.0	5.451
